##FastQC	0.11.2
>>Basic Statistics	pass
#Measure	Value
Filename	chipseq_chunk22.fastq
File type	Conventional base calls
Encoding	Illumina 1.5
Total Sequences	7909
Sequences flagged as poor quality	0
Sequence length	36
%GC	41
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
26	18	1.1694523763273708
26	19	1.1740375596625654
26	20	1.2403574897324745
26	21	1.0895718633218792
26	22	1.1079911986161974
26	23	1.036377465127444
26	24	1.0929755892255741
26	25	1.2138555194805107
26	26	1.2375120481370416
26	27	0.7161923724423644
26	28	1.168926282051288
26	29	1.4391810966810823
26	30	0.5786638824138635
26	31	1.262265859140875
26	32	0.6307268194768128
26	33	1.6673483923484085
26	34	1.070540154290164
26	35	1.817459230584248
26	36	1.148548095423095
29	1	0.9211642292892392
29	2	0.9251346107596135
29	3	0.8220949420949353
29	4	0.891973720723712
29	5	0.9909464840714932
29	6	0.6102704008953808
29	7	0.6956435693935674
29	8	0.8127738927738903
29	9	0.9616126234876177
29	10	0.9085934204684349
29	11	0.800970002220005
29	12	0.9746322658822777
29	13	1.0465653790653846
29	14	0.873647995523001
29	15	0.8726744089244249
29	16	0.9728332315832375
29	17	0.9642475811225566
29	18	1.0027857096607065
29	19	1.007370892995901
29	20	1.0736908230658102
29	21	0.9229051966552149
29	22	0.7746578652828617
29	23	1.0125679413179256
29	24	1.0691660654160557
29	25	1.0471888528138464
29	26	1.2137025243275232
29	27	1.2638114200614154
29	28	1.2879739010989084
29	29	1.272514430014418
29	30	1.2453305490805278
29	31	0.04798014485515978
29	32	1.1307268194768128
29	33	1.1673483923484085
29	34	1.1419687257187334
29	35	0.8174592305842481
29	36	0.5295004763754747
28	1	-1.2455024373774322
28	2	-0.24153205590705795
28	3	-0.3445717245717361
28	4	-1.2746929459429595
28	5	-1.1757201825951782
28	6	-1.3897295991046192
28	7	-2.637689763939761
28	8	-1.353892773892781
28	9	-2.2050540431790537
28	10	-2.591406579531565
28	11	-3.3656966644466664
28	12	-3.858701067451058
28	13	-2.6201012876012797
28	14	-4.29301867114367
28	15	-3.2939922577422465
28	16	-4.860500101750098
28	17	-6.202419085544115
28	18	-4.163880957005965
28	19	-5.492629107004099
28	20	-6.092975843600861
28	21	-2.910428136678121
28	22	-2.8920088013838026
28	23	-2.154098725348746
28	24	-2.76416726791728
28	25	-2.7861444805194893
28	26	-4.952964142339148
28	27	-7.56952191327192
28	28	-22.212026098901095
28	29	-7.89415223665225
28	30	-6.088002784252801
28	31	-3.785353188478176
28	32	-8.70260651385652
28	33	-2.999318274318256
28	34	-6.358031274281267
28	35	-6.515874102749084
28	36	-2.1371661902911896
31	1	0.23068803881304945
31	2	0.09180127742627775
31	3	0.13161875161874548
31	4	0.20149753024752215
31	5	0.014756007881011612
31	6	-0.05639626577128354
31	7	0.17183404558404902
31	8	-0.7348451548451607
31	9	-1.7288635669885721
31	10	-0.49616848429347016
31	11	-2.6037919025419
31	12	-2.858701067451058
31	13	-2.6201012876012797
31	14	-2.67397105209605
31	15	-0.8178017815517649
31	16	-2.146214387464383
31	17	-2.154800037925064
31	18	-2.25911905224406
31	19	-2.54024815462315
31	20	-2.188213938838956
31	21	-3.0532852795352667
31	22	-1.3205802299552332
31	23	-2.106479677729695
31	24	-2.0498815536315647
31	25	-2.5004301948052046
31	26	-2.4767736661486666
31	27	-0.42666477041477435
31	28	-1.4025022893772814
31	29	-0.5608189033189177
31	30	-2.849907546157567
31	31	0.11940871628372918
31	32	-0.9407017519517566
31	33	-1.4755087505087374
31	34	-3.3580312742812666
31	35	-5.182540769415752
31	36	-7.851451904576905
30	1	1.0878308959559035
30	2	1.0918012774262777
30	3	0.9887616087615996
30	4	1.0586403873903762
30	5	1.1576131507381575
30	6	0.9436037342287165
30	7	1.0289769027269031
30	8	0.9794405594405546
30	9	1.128279290154282
30	10	0.5752600871350992
30	11	0.9676366688866693
30	12	-0.025367734117722307
30	13	1.3798987123987203
30	14	1.0403146621896653
30	15	1.0393410755910892
30	16	1.1394998982499018
30	17	0.6309142477892209
30	18	1.0027857096607065
30	19	0.8407042263292297
30	20	1.0736908230658102
30	21	0.9229051966552149
30	22	1.1079911986161974
30	23	0.8459012746512542
30	24	1.23583273208272
30	25	1.2138555194805107
30	26	1.3803691909941875
30	27	1.4304780867280797
30	28	1.2879739010989084
30	29	1.4391810966810823
30	30	1.4119972157471992
30	31	1.3813134781884955
30	32	1.4640601528101485
30	33	1.5006817256817442
30	34	1.3086353923853977
30	35	1.4841258972509124
30	36	1.0295004763754747
34	1	1.0878308959559035
34	2	1.0918012774262777
34	3	0.9887616087615996
34	4	0.7729261016760915
34	5	1.1576131507381575
34	6	0.9436037342287165
34	7	0.8861197598697572
34	8	0.8365834165834087
34	9	0.6997078615828514
34	10	1.0752600871350992
34	11	0.6819223831723846
34	12	0.4270132182632267
34	13	0.3798987123987203
34	14	0.1831718050468112
34	15	0.7536267898768045
34	16	0.7109284696784712
34	17	0.5594856763606515
34	18	0.8837380906130861
34	19	0.8883232739482807
34	20	0.8117860611610439
34	21	0.6610004347504486
34	22	1.1079911986161974
34	23	1.17923460798459
34	24	1.23583273208272
34	25	1.0709983766233648
34	26	1.0946549052799028
34	27	0.14476380101379505
34	28	0.5974977106227186
34	29	0.8677525252525129
34	30	1.2929495966995788
34	31	1.1194087162837292
34	32	-0.08355889480890255
34	33	0.9530626780626932
34	34	1.070540154290164
34	35	1.3888878020128175
34	36	1.5771195239945257
35	1	1.0878308959559035
35	2	1.0918012774262777
35	3	0.4887616087615996
35	4	0.5586403873903762
35	5	1.1576131507381575
35	6	0.9436037342287165
35	7	1.0289769027269031
35	8	0.7294405594405546
35	9	1.128279290154282
35	10	1.0752600871350992
35	11	0.9676366688866693
35	12	0.641298932548942
35	13	1.3798987123987203
35	14	1.0403146621896653
35	15	1.0393410755910892
35	16	1.1394998982499018
35	17	1.130914247789221
35	18	0.41945237632737076
35	19	1.1740375596625654
35	20	1.2403574897324745
35	21	-0.16042813667812084
35	22	0.6079911986161974
35	23	0.4292346079845899
35	24	0.73583273208272
35	25	0.7138555194805107
35	26	1.3803691909941875
35	27	1.4304780867280797
35	28	0.9546405677655727
35	29	1.4391810966810823
35	30	1.0786638824138635
35	31	1.5479801448551598
35	32	1.6307268194768128
35	33	1.6673483923484085
35	34	0.3919687257187334
35	35	1.817459230584248
35	36	1.1128338097088104
32	1	-6.078835770710761
32	2	-4.408198722573722
32	3	-4.677905057905065
32	4	-3.9413596126096238
32	5	-4.009053515928507
32	6	-2.5563962657712835
32	7	-2.971023097273097
32	8	-2.853892773892781
32	9	-3.0383873765123823
32	10	-2.4247399128649008
32	11	-1.0323633311133307
32	12	-1.858701067451058
32	13	-0.6201012876012797
32	14	-1.126352004476999
32	15	-1.2939922577422465
32	16	-0.8605001017500982
32	17	-0.7024190855441148
32	18	-0.663880957005965
32	19	-0.6592957736707703
32	20	-0.5929758436008612
32	21	-0.41042813667812084
32	22	-1.2253421347171383
32	23	-0.9874320586820744
32	24	-0.5975006012506157
32	25	-2.9528111471861536
32	26	-3.2862974756724768
32	27	-0.7361885799385846
32	28	-1.0453594322344273
32	29	-0.3941522366522534
32	30	-0.25466945091947224
32	31	0.21464681152182408
32	32	-0.20260651385652295
32	33	-0.8326516076515915
32	34	0.3086353923853977
32	35	-0.5158741027490876
32	36	-1.303832856957854
33	1	-0.07883577071076076
33	2	-1.9081987225737223
33	3	-0.011238391238400425
33	4	-0.44135961260962375
33	5	-1.5090535159285068
33	6	-0.8897295991046192
33	7	-0.13768976393976118
33	8	-0.35389277389278107
33	9	-0.5383873765123823
33	10	-0.09140657953156506
33	11	-2.699029997779995
33	12	-1.5253677341177223
33	13	-0.6201012876012797
33	14	-0.126352004476999
33	15	-1.2939922577422465
33	16	-0.6938334350834339
33	17	-0.8690857522107791
33	18	-0.8305476236726292
33	19	-1.1592957736707703
33	20	-0.5929758436008612
33	21	0.25623852998854346
33	22	-0.8920088013838026
33	23	-1.32076539201541
33	24	-0.76416726791728
33	25	-2.4528111471861536
33	26	-2.952964142339148
33	27	-0.902855246605256
33	28	-1.2120260989010916
33	29	-2.227485569985582
33	30	-6.588002784252804
33	31	-0.2853531884781759
33	32	-0.8692731805231872
33	33	-1.8326516076515915
33	34	-1.3580312742812666
33	35	-1.182540769415752
33	36	-0.6371661902911896
38	1	0.310053118178125
38	2	0.20291238853739202
38	3	-0.23346061346062186
38	4	-0.27469294594295945
38	5	0.15761315073815751
38	6	-0.05639626577128354
38	7	-0.8599119861619826
38	8	-0.5761149961150025
38	9	0.12827929015428197
38	10	0.07526008713509924
38	11	-0.03236333111333067
38	12	-0.7475899563399437
38	13	-0.286767954267944
38	14	-0.4041297822547776
38	15	-0.6273255910755751
38	16	-1.8605001017500982
38	17	-1.5357524188774434
38	18	-1.4972142903392935
38	19	-0.6037402181152132
38	20	-0.8707536213786398
38	21	0.08957186332187916
38	22	0.33021342083841887
38	23	0.06812349687347563
38	24	-0.76416726791728
38	25	-1.3417000360750464
38	26	-2.0640752534502553
38	27	-3.013966357716363
38	28	-2.1009149877899844
38	29	-3.5608189033189177
38	30	-2.643558339808358
38	31	-1.0075754107003974
38	32	-0.8137176249676301
38	33	-0.554873829873813
38	34	-0.8024757187257094
38	35	-2.0714296583046377
38	36	-2.4704995236245253
39	1	0.7544975626225678
39	2	0.9251346107596135
39	3	0.15542827542826387
39	4	0.7253070540570405
39	5	0.9909464840714932
39	6	0.7769370675620522
39	7	0.8623102360602388
39	8	0.8127738927738903
39	9	0.12827929015428197
39	10	0.7419267538017635
39	11	0.6343033355533336
39	12	0.8079655992156063
39	13	1.0465653790653846
39	14	0.5403146621896653
39	15	0.5393410755910892
39	16	0.8061665649165661
39	17	0.9642475811225566
39	18	1.0027857096607065
39	19	1.007370892995901
39	20	1.0736908230658102
39	21	0.7562385299885435
39	22	0.9413245319495331
39	23	1.0125679413179256
39	24	0.06916606541605574
39	25	1.0471888528138464
39	26	1.2137025243275232
39	27	0.9304780867280797
39	28	0.9546405677655727
39	29	0.6058477633477466
39	30	1.2453305490805278
39	31	0.8813134781884955
39	32	1.4640601528101485
39	33	1.5006817256817442
39	34	1.3086353923853977
39	35	1.317459230584248
39	36	1.696167143042146
36	1	-1.340740532615527
36	2	0.23465842028342365
36	3	0.13161875161874548
36	4	0.20149753024752215
36	5	0.3004702935953034
36	6	0.08646087708586236
36	7	0.17183404558404902
36	8	0.12229770229770054
36	9	-1.4431492812742874
36	10	-2.3533113414363314
36	11	0.11049381174381523
36	12	-0.0015582103082039112
36	13	0.5227558552558662
36	14	-0.24539962352461941
36	15	0.18219821844823514
36	16	0.28235704110704773
36	17	0.2737713906463668
36	18	0.31230951918451666
36	19	0.3168947025197113
36	20	0.3832146325896204
36	21	0.23242900617902507
36	22	-0.32058022995523316
36	23	0.3220917508417358
36	24	0.09297558922557414
36	25	0.21385551948051074
36	26	0.5232263338513334
36	27	-0.14095048470048965
36	28	0.5974977106227186
36	29	0.5820382395382282
36	30	0.15009245384243286
36	31	0.6908372877123057
36	32	0.7735839623339587
36	33	0.8102055352055544
36	34	0.3562544400044487
36	35	0.960316373441394
36	36	1.0056909525659563
37	1	-0.7871691040440965
37	2	-0.9081987225737223
37	3	-0.7612383912384004
37	4	-0.5663596126096238
37	5	-0.5923868492618425
37	6	-2.1813962657712835
37	7	-1.9710230972730969
37	8	-1.3955594405594454
37	9	-2.246720709845718
37	10	-0.9247399128649008
37	11	-1.9073633311133307
37	12	-2.858701067451058
37	13	-2.4951012876012797
37	14	-1.9596853378103347
37	15	-3.8356589244089108
37	16	-1.3605001017500982
37	17	-0.7440857522107791
37	18	-1.9555476236726292
37	19	-0.9509624403374346
37	20	-0.8846425102675255
37	21	-0.035428136678120836
37	22	-0.5170088013838026
37	23	-1.07076539201541
37	24	-0.63916726791728
37	25	-0.6611444805194893
37	26	-1.9946308090058125
37	27	-1.1945219132719203
37	28	-1.0453594322344273
37	29	-0.8108189033189177
37	30	-2.4213361175861365
37	31	-3.70201985514484
37	32	-2.4942731805231872
37	33	-2.5826516076515915
37	34	-2.2330312742812666
37	35	-1.932540769415752
37	36	-4.76216619029119
42	1	1.0878308959559035
42	2	1.0918012774262777
42	3	0.9887616087615996
42	4	1.0586403873903762
42	5	1.1576131507381575
42	6	0.9436037342287165
42	7	1.0289769027269031
42	8	0.9794405594405546
42	9	1.128279290154282
42	10	1.0752600871350992
42	11	0.9676366688866693
42	12	1.141298932548942
42	13	1.3798987123987203
42	14	1.0403146621896653
42	15	1.0393410755910892
42	16	1.1394998982499018
42	17	1.130914247789221
42	18	1.1694523763273708
42	19	1.1740375596625654
42	20	1.2403574897324745
42	21	1.0895718633218792
42	22	1.1079911986161974
42	23	1.17923460798459
42	24	1.23583273208272
42	25	0.7138555194805107
42	26	1.3803691909941875
42	27	1.4304780867280797
42	28	1.4546405677655727
42	29	0.9391810966810823
42	30	1.5786638824138635
42	31	1.5479801448551598
42	32	1.6307268194768128
42	33	1.6673483923484085
42	34	1.1419687257187334
42	35	1.817459230584248
42	36	1.8628338097088104
43	1	0.9449737530987576
43	2	0.9489441345691318
43	3	0.8459044659044537
43	4	0.9157832445332303
43	5	1.0147560078810116
43	6	0.8007465913715706
43	7	0.8861197598697572
43	8	0.8365834165834087
43	9	0.9854221472971361
43	10	0.9324029442779533
43	11	0.5390652403152387
43	12	0.9984417896917961
43	13	1.0941844266844356
43	14	0.8974575193325194
43	15	0.8964839327339433
43	16	0.7109284696784712
43	17	0.8451999620749362
43	18	1.0265952334702249
43	19	1.0311804168054195
43	20	0.9546432040181898
43	21	0.9467147204647333
43	22	0.9651340557590515
43	23	1.036377465127444
43	24	1.0929755892255741
43	25	1.0709983766233648
43	26	1.0946549052799028
43	27	1.0019066581566491
43	28	1.168926282051288
43	29	1.0106096681096517
43	30	1.1500924538424329
43	31	1.4051230019980139
43	32	1.4878696766196668
43	33	1.3816341066341238
43	34	1.4991115828615875
43	35	1.6746020877271022
43	36	1.7199766668516645
40	1	0.33783089595590354
40	2	0.5918012774262777
40	3	-0.2612383912384004
40	4	0.43364038739037625
40	5	0.6576131507381575
40	6	-0.18139626577128354
40	7	-0.4710230972730969
40	8	0.22944055944055464
40	9	0.0032792901542819664
40	10	0.32526008713509924
40	11	-0.2823633311133307
40	12	0.141298932548942
40	13	-0.4951012876012797
40	14	0.2903146621896653
40	15	-1.3356589244089108
40	16	-0.36050010175009817
40	17	-0.1190857522107791
40	18	-0.9555476236726292
40	19	-0.9509624403374346
40	20	-0.3846425102675255
40	21	-0.035428136678120836
40	22	0.35799119861619744
40	23	-1.44576539201541
40	24	-1.51416726791728
40	25	-0.5361444805194893
40	26	-0.9946308090058125
40	27	-0.44452191327192025
40	28	-2.7953594322344273
40	29	-0.9358189033189177
40	30	-2.2963361175861365
40	31	-2.82701985514484
40	32	-2.6192731805231872
40	33	-1.5826516076515915
40	34	-1.6080312742812666
40	35	-1.807540769415752
40	36	-1.1371661902911896
41	1	-1.00307819495319
41	2	-2.453653268028269
41	3	-2.556692936692947
41	4	-0.7595414307914439
41	5	-1.933295940170936
41	6	-2.0563962657712835
41	7	-1.3346594609094637
41	8	-1.9296503496503519
41	9	-3.053538891663898
41	10	-1.8338308219558073
41	11	-0.9414542402042372
41	12	-1.858701067451058
41	13	-0.3473740148740063
41	14	-0.8687762469012412
41	15	-0.5970225607725439
41	16	-1.042318283568278
41	17	-1.9599948431198726
41	18	-0.9214567145817227
41	19	-1.3714169857919813
41	20	-2.1232788739038924
41	21	-0.4558826821326676
41	22	-2.164736074111076
41	23	-0.5480381192881367
41	24	-1.5823490860991
41	25	-1.1497808441558561
41	26	-0.4378126271876326
41	27	-2.0240673678173735
41	28	-1.7271776140526072
41	29	-1.015364357864371
41	30	-0.7849724812225034
41	31	-3.997474400599387
41	32	-0.914727725977734
41	33	-1.7871970621970448
41	34	-1.9034858197358133
41	35	-2.637086223961205
41	36	-2.046257099382096
46	1	0.5878308959559035
46	2	0.5918012774262777
46	3	0.4887616087615996
46	4	-0.19135961260962375
46	5	-0.09238684926184249
46	6	-0.05639626577128354
46	7	0.02897690272690312
46	8	0.22944055944055464
46	9	0.12827929015428197
46	10	0.32526008713509924
46	11	0.7176366688866693
46	12	0.891298932548942
46	13	0.6298987123987203
46	14	1.0403146621896653
46	15	1.0393410755910892
46	16	-0.36050010175009817
46	17	1.130914247789221
46	18	0.6694523763273708
46	19	0.9240375596625654
46	20	0.9903574897324745
46	21	0.8395718633218792
46	22	1.1079911986161974
46	23	0.6792346079845899
46	24	0.98583273208272
46	25	0.7138555194805107
46	26	1.1303691909941875
46	27	1.1804780867280797
46	28	1.4546405677655727
46	29	1.4391810966810823
46	30	1.3286638824138635
46	31	1.2979801448551598
46	32	0.8807268194768128
46	33	-0.08265160765159152
46	34	0.6419687257187334
46	35	-1.682540769415752
46	36	1.3628338097088104
47	1	0.7544975626225678
47	2	0.758467944092942
47	3	0.6554282754282639
47	4	0.7253070540570405
47	5	0.8242798174048218
47	6	0.27693706756205216
47	7	0.6956435693935674
47	8	0.31277389277389034
47	9	0.7949459568209463
47	10	0.7419267538017635
47	11	0.4120811133311122
47	12	0.8079655992156063
47	13	1.0465653790653846
47	14	0.7069813288563296
47	15	-0.07177003552002503
47	16	0.13949989824990183
47	17	0.4642475811225566
47	18	0.7250079318829279
47	19	0.06292644855145113
47	20	0.5736908230658102
47	21	0.534016307766322
47	22	0.7746578652828617
47	23	0.1792346079845899
47	24	0.7913882876382772
47	25	-0.11947781385282497
47	26	0.8248136354386304
47	27	0.9860336422836369
47	28	1.121307234432237
47	29	0.772514430014418
47	30	1.1342194379694206
47	31	0.9924245892996026
47	32	1.297393486143477
47	33	1.3340150590150728
47	34	0.8641909479409549
47	35	1.1507925639175838
47	36	1.196167143042146
44	1	0.33783089595590354
44	2	-1.1581987225737223
44	3	-0.2612383912384004
44	4	-2.1913596126096238
44	5	-0.8423868492618425
44	6	-0.30639626577128354
44	7	-0.22102309727309688
44	8	-0.5205594405594454
44	9	-0.12172070984571803
44	10	-0.17473991286490076
44	11	0.7176366688866693
44	12	0.891298932548942
44	13	0.6298987123987203
44	14	0.5403146621896653
44	15	0.28934107559108924
44	16	0.38949989824990183
44	17	0.6309142477892209
44	18	0.16945237632737076
44	19	-0.3259624403374346
44	20	-2.0096425102675255
44	21	0.5895718633218792
44	22	0.6079911986161974
44	23	-0.3207653920154101
44	24	0.48583273208272004
44	25	0.21385551948051074
44	26	-2.6196308090058125
44	27	-0.06952191327192025
44	28	-0.5453594322344273
44	29	-0.060818903318917705
44	30	1.0786638824138635
44	31	-0.20201985514484022
44	32	-1.1192731805231872
44	33	0.6673483923484085
44	34	-0.10803127428126658
44	35	0.3174592305842481
44	36	1.6128338097088104
45	1	-4.340740532615527
45	2	-2.193913008288007
45	3	-2.8683812483812545
45	4	-2.512788184038193
45	5	-2.6995297064046966
45	6	-1.7706819800569988
45	7	-1.5424516687016663
45	8	-1.5919880119880148
45	9	-1.4431492812742874
45	10	-1.4961684842934702
45	11	0.11049381174381523
45	12	0.2841560754060879
45	13	0.09418442668443561
45	14	-1.5311139092389041
45	15	-1.2463732101231955
45	16	0.28235704110704773
45	17	0.2737713906463668
45	18	-0.11626190938691394
45	19	0.031180416805419497
45	20	0.3832146325896204
45	21	0.08957186332187916
45	22	0.10799119861619744
45	23	0.036377465127444
45	24	-0.04988155363156466
45	25	-0.21471590909091987
45	26	0.5232263338513334
45	27	0.28762094387093384
45	28	0.5974977106227186
45	29	0.1534668109667976
45	30	0.29294959669957876
45	31	0.4051230019980139
45	32	0.7735839623339587
45	33	0.5244912494912626
45	34	0.6419687257187334
45	35	-0.3253979122728978
45	36	0.291405238280241
51	1	1.0878308959559035
51	2	1.0918012774262777
51	3	0.9887616087615996
51	4	1.0586403873903762
51	5	1.1576131507381575
51	6	0.9436037342287165
51	7	1.0289769027269031
51	8	0.9794405594405546
51	9	1.128279290154282
51	10	1.0752600871350992
51	11	0.9676366688866693
51	12	1.141298932548942
51	13	1.3798987123987203
51	14	0.5403146621896653
51	15	1.0393410755910892
51	16	1.1394998982499018
51	17	1.130914247789221
51	18	1.1694523763273708
51	19	1.1740375596625654
51	20	1.2403574897324745
51	21	1.0895718633218792
51	22	1.1079911986161974
51	23	-1.32076539201541
51	24	1.23583273208272
51	25	1.2138555194805107
51	26	1.3803691909941875
51	27	1.4304780867280797
51	28	1.4546405677655727
51	29	1.4391810966810823
51	30	1.5786638824138635
51	31	1.5479801448551598
51	32	0.6307268194768128
51	33	1.6673483923484085
51	34	1.6419687257187334
51	35	0.8174592305842481
51	36	1.8628338097088104
50	1	1.0878308959559035
50	2	1.0918012774262777
50	3	0.9887616087615996
50	4	1.0586403873903762
50	5	0.4433274364524422
50	6	0.9436037342287165
50	7	0.8861197598697572
50	8	0.9794405594405546
50	9	0.9854221472971361
50	10	1.0752600871350992
50	11	0.8247795260295234
50	12	1.141298932548942
50	13	1.2370415695415744
50	14	1.0403146621896653
50	15	1.0393410755910892
50	16	1.1394998982499018
50	17	1.130914247789221
50	18	1.1694523763273708
50	19	0.4597518453768501
50	20	1.2403574897324745
50	21	1.0895718633218792
50	22	1.1079911986161974
50	23	1.036377465127444
50	24	1.0929755892255741
50	25	1.2138555194805107
50	26	1.2375120481370416
50	27	1.4304780867280797
50	28	1.4546405677655727
50	29	1.2963239538239364
50	30	1.5786638824138635
50	31	1.4051230019980139
50	32	1.6307268194768128
50	33	1.6673483923484085
50	34	1.6419687257187334
50	35	1.817459230584248
50	36	1.5771195239945257
49	1	0.08783089595590354
49	2	-0.9081987225737223
49	3	-0.011238391238400425
49	4	-0.9413596126096238
49	5	0.15761315073815751
49	6	-0.05639626577128354
49	7	-2.971023097273097
49	8	-0.020559440559445363
49	9	0.12827929015428197
49	10	-3.9247399128649008
49	11	-0.03236333111333067
49	12	0.141298932548942
49	13	-1.6201012876012797
49	14	-2.9596853378103347
49	15	-0.9606589244089108
49	16	-3.860500101750098
49	17	0.1309142477892209
49	18	0.16945237632737076
49	19	0.1740375596625654
49	20	-2.7596425102675255
49	21	0.08957186332187916
49	22	-0.8920088013838026
49	23	-0.8207653920154101
49	24	0.23583273208272004
49	25	-0.7861444805194893
49	26	-7.6196308090058125
49	27	-2.5695219132719203
49	28	-2.5453594322344273
49	29	-0.5608189033189177
49	30	-0.42133611758613654
49	31	-0.4520198551448402
49	32	-0.36927318052318725
49	33	-0.3326516076515915
49	34	-0.3580312742812666
49	35	-0.18254076941575192
49	36	-3.1371661902911896
48	1	1.0878308959559035
48	2	0.8918012774262749
48	3	0.9887616087615996
48	4	1.0586403873903762
48	5	0.7576131507381589
48	6	0.9436037342287165
48	7	1.0289769027269031
48	8	0.9794405594405546
48	9	1.128279290154282
48	10	1.0752600871350992
48	11	0.9676366688866693
48	12	0.7412989325489434
48	13	1.3798987123987203
48	14	1.0403146621896653
48	15	1.0393410755910892
48	16	0.7394998982499033
48	17	0.930914247789218
48	18	1.1694523763273708
48	19	1.1740375596625654
48	20	1.0403574897324717
48	21	1.0895718633218792
48	22	0.10799119861619744
48	23	1.17923460798459
48	24	-0.16416726791727854
48	25	0.8138555194805122
48	26	1.3803691909941875
48	27	1.4304780867280797
48	28	1.4546405677655727
48	29	-0.5608189033189177
48	30	1.5786638824138635
48	31	0.7479801448551626
48	32	1.43072681947681
48	33	1.6673483923484085
48	34	1.6419687257187334
48	35	1.6174592305842452
48	36	1.8628338097088104
55	1	0.7544975626225678
55	2	0.758467944092942
55	3	0.6554282754282639
55	4	0.39197372072371195
55	5	0.6576131507381575
55	6	0.27693706756205216
55	7	-0.3043564306064326
55	8	0.6461072261072189
55	9	0.7949459568209463
55	10	0.40859342046843494
55	11	0.6343033355533336
55	12	1.141298932548942
55	13	1.3798987123987203
55	14	1.0403146621896653
55	15	0.8726744089244249
55	16	0.9728332315832375
55	17	0.7975809144558852
55	18	1.1694523763273708
55	19	1.1740375596625654
55	20	1.2403574897324745
55	21	0.9229051966552149
55	22	1.1079911986161974
55	23	1.17923460798459
55	24	0.9024993987493843
55	25	1.2138555194805107
55	26	0.8803691909941875
55	27	1.097144753394744
55	28	0.7879739010989084
55	29	1.1058477633477466
55	30	1.2453305490805278
55	31	1.3813134781884955
55	32	1.4640601528101485
55	33	1.6673483923484085
55	34	1.4753020590520691
55	35	1.817459230584248
55	36	1.8628338097088104
54	1	0.33783089595590354
54	2	0.09180127742627775
54	3	-4.5112383912384
54	4	0.05864038739037625
54	5	-0.8423868492618425
54	6	0.44360373422871646
54	7	0.5289769027269031
54	8	0.47944055944055464
54	9	0.628279290154282
54	10	0.07526008713509924
54	11	0.4676366688866693
54	12	0.641298932548942
54	13	0.3798987123987203
54	14	0.5403146621896653
54	15	0.5393410755910892
54	16	0.6394998982499018
54	17	-0.3690857522107791
54	18	-0.5805476236726292
54	19	0.6740375596625654
54	20	-1.0096425102675255
54	21	0.5895718633218792
54	22	0.6079911986161974
54	23	0.4292346079845899
54	24	0.73583273208272
54	25	0.7138555194805107
54	26	0.8803691909941875
54	27	0.6804780867280797
54	28	0.9546405677655727
54	29	-0.3108189033189177
54	30	1.0786638824138635
54	31	1.0479801448551598
54	32	1.1307268194768128
54	33	0.9173483923484085
54	34	-0.10803127428126658
54	35	1.317459230584248
54	36	1.3628338097088104
53	1	0.5878308959559035
53	2	0.5918012774262777
53	3	0.4887616087615996
53	4	0.5586403873903762
53	5	0.15761315073815751
53	6	0.44360373422871646
53	7	0.5289769027269031
53	8	0.47944055944055464
53	9	0.628279290154282
53	10	0.5752600871350992
53	11	0.4676366688866693
53	12	0.141298932548942
53	13	0.8798987123987203
53	14	0.5403146621896653
53	15	0.5393410755910892
53	16	0.6394998982499018
53	17	0.6309142477892209
53	18	0.6694523763273708
53	19	0.6740375596625654
53	20	0.2403574897324745
53	21	0.5895718633218792
53	22	0.6079911986161974
53	23	0.6792346079845899
53	24	-0.26416726791727996
53	25	0.7138555194805107
53	26	0.8803691909941875
53	27	0.9304780867280797
53	28	0.9546405677655727
53	29	0.4391810966810823
53	30	1.0786638824138635
53	31	1.0479801448551598
53	32	1.1307268194768128
53	33	0.6673483923484085
53	34	0.14196872571873342
53	35	1.317459230584248
53	36	-0.6371661902911896
52	1	-5.340740532615527
52	2	-2.7653415797165763
52	3	-3.296952676952685
52	4	-3.2270738983239085
52	5	-3.128101134976127
52	6	-2.3421105514855682
52	7	-2.2567373829873816
52	8	-2.0205594405594454
52	9	-1.871720709845718
52	10	-2.0675970557220467
52	11	-1.1752204739704766
52	12	-1.4301296388796274
52	13	-1.4772441447441338
52	14	-0.3882567663817653
52	15	-1.2463732101231955
52	16	-0.8605001017500982
52	17	-0.7262286093536332
52	18	-0.8305476236726292
52	19	-0.9688195831945805
52	20	-0.4739282245532408
52	21	-1.1961424223924055
52	22	-1.463437372812372
52	23	-1.3921939634439795
52	24	-0.621310125060134
52	25	-1.5004301948052046
52	26	-1.6196308090058125
52	27	-1.5695219132719203
52	28	-1.4025022893772814
52	29	-1.5608189033189177
52	30	-0.9927646890147059
52	31	-0.7377341408591249
52	32	-0.9407017519517566
52	33	-0.9040801790801609
52	34	-1.0723169885669819
52	35	-0.3253979122728978
52	36	-0.708594761719759
59	1	0.8878308959559007
59	2	0.6918012774262792
59	3	0.7887616087615967
59	4	0.8586403873903734
59	5	0.9576131507381547
59	6	0.7436037342287136
59	7	0.8289769027269003
59	8	0.7794405594405518
59	9	0.9282792901542791
59	10	0.8752600871350964
59	11	0.7676366688866665
59	12	0.7412989325489434
59	13	0.9798987123987217
59	14	0.8403146621896624
59	15	0.8393410755910864
59	16	0.939499898249899
59	17	0.930914247789218
59	18	0.9694523763273679
59	19	0.574037559662564
